Codice Regione-Data inizio;Regione-Data inizio;Codice Provincia/Uts-Data inizio;Provincia/uts-Data inizio;Codice Comune-Data inizio;Comune-Data inizio;Codice Comune-Data fine;Comune-Data fine;Codice Provincia/Uts-Data fine;Provincia/Uts-Data fine;Codice Regione-Data fine;Regione-Data fine
01;Piemonte;001;Torino;001290;Vauda Canavese;001290;Vauda Canavese;201;Torino;01;Piemonte
01;Piemonte;001;Torino;001291;Venaus;001291;Venaus;201;Torino;01;Piemonte
01;Piemonte;001;Torino;001292;Venaria Reale;001292;Venaria Reale;201;Torino;01;Piemonte
01;Piemonte;001;Torino;001293;Verolengo;001293;Verolengo;201;Torino;01;Piemonte
01;Piemonte;001;Torino;001294;Verrua Savoia;001294;Verrua Savoia;201;Torino;01;Piemonte
01;Piemonte;001;Torino;001295;Vestignè;001295;Vestignè;201;Torino;01;Piemonte
01;Piemonte;001;Torino;001296;Vialfrè;001296;Vialfrè;201;Torino;01;Piemonte
01;Piemonte;001;Torino;001297;Vico Canavese;001318;Valchiusa;201;Torino;01;Piemonte
01;Piemonte;001;Torino;001298;Vidracco;001298;Vidracco;201;Torino;01;Piemonte
01;Piemonte;001;Torino;001299;Vigone;001299;Vigone;201;Torino;01;Piemonte
01;Piemonte;001;Torino;001300;Villafranca Piemonte;001300;Villafranca Piemonte;201;Torino;01;Piemonte
01;Piemonte;001;Torino;001301;Villanova Canavese;001301;Villanova Canavese;201;Torino;01;Piemonte
01;Piemonte;001;Torino;001302;Villarbasse;001302;Villarbasse;201;Torino;01;Piemonte
01;Piemonte;001;Torino;001303;Villar Dora;001303;Villar Dora;201;Torino;01;Piemonte
01;Piemonte;001;Torino;001304;Villareggia;001304;Villareggia;201;Torino;01;Piemonte
01;Piemonte;001;Torino;001305;Villar Focchiardo;001305;Villar Focchiardo;201;Torino;01;Piemonte
01;Piemonte;001;Torino;001306;Villar Pellice;001306;Villar Pellice;201;Torino;01;Piemonte
01;Piemonte;001;Torino;001307;Villar Perosa;001307;Villar Perosa;201;Torino;01;Piemonte
01;Piemonte;001;Torino;001308;Villastellone;001308;Villastellone;201;Torino;01;Piemonte
01;Piemonte;001;Torino;001309;Vinovo;001309;Vinovo;201;Torino;01;Piemonte
01;Piemonte;001;Torino;001310;Virle Piemonte;001310;Virle Piemonte;201;Torino;01;Piemonte
01;Piemonte;001;Torino;001311;Vische;001311;Vische;201;Torino;01;Piemonte
01;Piemonte;001;Torino;001312;Vistrorio;001312;Vistrorio;201;Torino;01;Piemonte
01;Piemonte;001;Torino;001313;Viù;001313;Viù;201;Torino;01;Piemonte
01;Piemonte;001;Torino;001314;Volpiano;001314;Volpiano;201;Torino;01;Piemonte
01;Piemonte;001;Torino;001315;Volvera;001315;Volvera;201;Torino;01;Piemonte
01;Piemonte;002;Vercelli;002002;Alagna Valsesia;002002;Alagna Valsesia;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002003;Albano Vercellese;002003;Albano Vercellese;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002004;Alice Castello;002004;Alice Castello;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002006;Arborio;002006;Arborio;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002007;Asigliano Vercellese;002007;Asigliano Vercellese;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002008;Balmuccia;002008;Balmuccia;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002009;Balocco;002009;Balocco;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002011;Bianzè;002011;Bianzè;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002014;Boccioleto;002014;Boccioleto;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002015;Borgo d'Ale;002015;Borgo d'Ale;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002016;Borgosesia;002016;Borgosesia;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002017;Borgo Vercelli;002017;Borgo Vercelli;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002019;Breia;002171;Cellio con Breia;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002021;Buronzo;002021;Buronzo;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002025;Campertogno;002025;Campertogno;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002029;Carcoforo;002029;Carcoforo;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002030;Caresana;002030;Caresana;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002031;Caresanablot;002031;Caresanablot;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002032;Carisio;002032;Carisio;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002033;Casanova Elvo;002033;Casanova Elvo;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002035;San Giacomo Vercellese;002035;San Giacomo Vercellese;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002038;Cellio;002171;Cellio con Breia;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002041;Cervatto;002041;Cervatto;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002042;Cigliano;002042;Cigliano;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002043;Civiasco;002043;Civiasco;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002045;Collobiano;002045;Collobiano;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002047;Costanzana;002047;Costanzana;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002048;Cravagliana;002048;Cravagliana;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002049;Crescentino;002049;Crescentino;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002052;Crova;002052;Crova;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002054;Desana;002054;Desana;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002057;Fobello;002057;Fobello;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002058;Fontanetto Po;002058;Fontanetto Po;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002059;Formigliana;002059;Formigliana;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002061;Gattinara;002061;Gattinara;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002062;Ghislarengo;002062;Ghislarengo;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002065;Greggio;002065;Greggio;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002066;Guardabosone;002066;Guardabosone;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002067;Lamporo;002067;Lamporo;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002068;Lenta;002068;Lenta;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002070;Lignana;002070;Lignana;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002071;Livorno Ferraris;002071;Livorno Ferraris;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002072;Lozzolo;002072;Lozzolo;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002078;Mollia;002078;Mollia;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002079;Moncrivello;002079;Moncrivello;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002082;Motta de' Conti;002082;Motta de' Conti;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002088;Olcenengo;002088;Olcenengo;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002089;Oldenico;002089;Oldenico;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002090;Palazzolo Vercellese;002090;Palazzolo Vercellese;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002091;Pertengo;002091;Pertengo;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002093;Pezzana;002093;Pezzana;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002096;Pila;002096;Pila;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002097;Piode;002097;Piode;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002102;Postua;002102;Postua;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002104;Prarolo;002104;Prarolo;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002107;Quarona;002107;Quarona;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002108;Quinto Vercellese;002108;Quinto Vercellese;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002110;Rassa;002110;Rassa;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002111;Rima San Giuseppe;002170;Alto Sermenza;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002112;Rimasco;002170;Alto Sermenza;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002113;Rimella;002113;Rimella;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002114;Riva Valdobbia;002002;Alagna Valsesia;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002115;Rive;002115;Rive;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002116;Roasio;002116;Roasio;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002118;Ronsecco;002118;Ronsecco;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002121;Rossa;002121;Rossa;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002122;Rovasenda;002122;Rovasenda;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002123;Sabbia;002156;Varallo;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002126;Salasco;002126;Salasco;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002127;Sali Vercellese;002127;Sali Vercellese;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002128;Saluggia;002128;Saluggia;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002131;San Germano Vercellese;002131;San Germano Vercellese;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002133;Santhià;002133;Santhià;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002134;Scopa;002134;Scopa;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002135;Scopello;002135;Scopello;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002137;Serravalle Sesia;002137;Serravalle Sesia;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002142;Stroppiana;002142;Stroppiana;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002147;Tricerro;002147;Tricerro;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002148;Trino;002148;Trino;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002150;Tronzano Vercellese;002150;Tronzano Vercellese;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002152;Valduggia;002152;Valduggia;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002156;Varallo;002156;Varallo;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002158;Vercelli;002158;Vercelli;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002163;Villarboit;002163;Villarboit;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002164;Villata;002164;Villata;002;Vercelli;01;Piemonte
01;Piemonte;002;Vercelli;002166;Vocca;002166;Vocca;002;Vercelli;01;Piemonte
01;Piemonte;003;Novara;003001;Agrate Conturbia;003001;Agrate Conturbia;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003002;Ameno;003002;Ameno;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003006;Armeno;003006;Armeno;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003008;Arona;003008;Arona;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003012;Barengo;003012;Barengo;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003016;Bellinzago Novarese;003016;Bellinzago Novarese;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003018;Biandrate;003018;Biandrate;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003019;Boca;003019;Boca;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003021;Bogogno;003021;Bogogno;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003022;Bolzano Novarese;003022;Bolzano Novarese;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003023;Borgolavezzaro;003023;Borgolavezzaro;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003024;Borgomanero;003024;Borgomanero;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003025;Borgo Ticino;003025;Borgo Ticino;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003026;Briga Novarese;003026;Briga Novarese;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003027;Briona;003027;Briona;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003030;Caltignaga;003030;Caltignaga;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003032;Cameri;003032;Cameri;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003036;Carpignano Sesia;003036;Carpignano Sesia;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003037;Casalbeltrame;003037;Casalbeltrame;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003039;Casaleggio Novara;003039;Casaleggio Novara;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003040;Casalino;003040;Casalino;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003041;Casalvolone;003041;Casalvolone;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003042;Castellazzo Novarese;003042;Castellazzo Novarese;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003043;Castelletto sopra Ticino;003043;Castelletto sopra Ticino;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003044;Cavaglietto;003044;Cavaglietto;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003045;Cavaglio d'Agogna;003045;Cavaglio d'Agogna;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003047;Cavallirio;003047;Cavallirio;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003049;Cerano;003049;Cerano;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003051;Colazza;003051;Colazza;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003052;Comignago;003052;Comignago;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003055;Cressa;003055;Cressa;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003058;Cureggio;003058;Cureggio;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003060;Divignano;003060;Divignano;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003062;Dormelletto;003062;Dormelletto;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003065;Fara Novarese;003065;Fara Novarese;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003066;Fontaneto d'Agogna;003066;Fontaneto d'Agogna;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003068;Galliate;003068;Galliate;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003069;Garbagna Novarese;003069;Garbagna Novarese;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003070;Gargallo;003070;Gargallo;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003071;Gattico;003166;Gattico-Veruno;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003073;Ghemme;003073;Ghemme;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003076;Gozzano;003076;Gozzano;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003077;Granozzo con Monticello;003077;Granozzo con Monticello;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003079;Grignasco;003079;Grignasco;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003082;Invorio;003082;Invorio;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003083;Landiona;003083;Landiona;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003084;Lesa;003084;Lesa;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003088;Maggiora;003088;Maggiora;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003090;Mandello Vitta;003090;Mandello Vitta;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003091;Marano Ticino;003091;Marano Ticino;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003093;Massino Visconti;003093;Massino Visconti;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003095;Meina;003095;Meina;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003097;Mezzomerico;003097;Mezzomerico;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003098;Miasino;003098;Miasino;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003100;Momo;003100;Momo;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003103;Nebbiuno;003103;Nebbiuno;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003104;Nibbiola;003104;Nibbiola;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003106;Novara;003106;Novara;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003108;Oleggio;003108;Oleggio;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003109;Oleggio Castello;003109;Oleggio Castello;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003112;Orta San Giulio;003112;Orta San Giulio;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003114;Paruzzaro;003114;Paruzzaro;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003115;Pella;003115;Pella;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003116;Pettenasco;003116;Pettenasco;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003119;Pisano;003119;Pisano;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003120;Pogno;003120;Pogno;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003121;Pombia;003121;Pombia;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003122;Prato Sesia;003122;Prato Sesia;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003129;Recetto;003129;Recetto;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003130;Romagnano Sesia;003130;Romagnano Sesia;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003131;Romentino;003131;Romentino;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003133;San Maurizio d'Opaglio;003133;San Maurizio d'Opaglio;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003134;San Nazzaro Sesia;003134;San Nazzaro Sesia;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003135;San Pietro Mosezzo;003135;San Pietro Mosezzo;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003138;Sillavengo;003138;Sillavengo;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003139;Sizzano;003139;Sizzano;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003140;Soriso;003140;Soriso;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003141;Sozzago;003141;Sozzago;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003143;Suno;003143;Suno;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003144;Terdobbiate;003144;Terdobbiate;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003146;Tornaco;003146;Tornaco;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003149;Trecate;003149;Trecate;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003153;Vaprio d'Agogna;003153;Vaprio d'Agogna;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003154;Varallo Pombia;003154;Varallo Pombia;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003157;Veruno;003166;Gattico-Veruno;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003158;Vespolate;003158;Vespolate;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003159;Vicolungo;003159;Vicolungo;003;Novara;01;Piemonte
01;Piemonte;003;Novara;003164;Vinzaglio;003164;Vinzaglio;003;Novara;01;Piemonte
01;Piemonte;004;Cuneo;004001;Acceglio;004001;Acceglio;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004002;Aisone;004002;Aisone;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004003;Alba;004003;Alba;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004004;Albaretto della Torre;004004;Albaretto della Torre;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004005;Alto;004005;Alto;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004006;Argentera;004006;Argentera;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004007;Arguello;004007;Arguello;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004008;Bagnasco;004008;Bagnasco;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004009;Bagnolo Piemonte;004009;Bagnolo Piemonte;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004010;Baldissero d'Alba;004010;Baldissero d'Alba;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004011;Barbaresco;004011;Barbaresco;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004012;Barge;004012;Barge;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004013;Barolo;004013;Barolo;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004014;Bastia Mondovì;004014;Bastia Mondovì;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004015;Battifollo;004015;Battifollo;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004016;Beinette;004016;Beinette;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004017;Bellino;004017;Bellino;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004018;Belvedere Langhe;004018;Belvedere Langhe;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004019;Bene Vagienna;004019;Bene Vagienna;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004020;Benevello;004020;Benevello;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004021;Bergolo;004021;Bergolo;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004022;Bernezzo;004022;Bernezzo;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004023;Bonvicino;004023;Bonvicino;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004024;Borgomale;004024;Borgomale;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004025;Borgo San Dalmazzo;004025;Borgo San Dalmazzo;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004026;Bosia;004026;Bosia;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004027;Bossolasco;004027;Bossolasco;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004028;Boves;004028;Boves;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004029;Bra;004029;Bra;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004030;Briaglia;004030;Briaglia;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004031;Briga Alta;004031;Briga Alta;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004032;Brondello;004032;Brondello;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004033;Brossasco;004033;Brossasco;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004034;Busca;004034;Busca;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004035;Camerana;004035;Camerana;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004036;Camo;004213;Santo Stefano Belbo;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004037;Canale;004037;Canale;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004038;Canosio;004038;Canosio;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004039;Caprauna;004039;Caprauna;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004040;Caraglio;004040;Caraglio;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004041;Caramagna Piemonte;004041;Caramagna Piemonte;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004042;Cardè;004042;Cardè;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004043;Carrù;004043;Carrù;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004044;Cartignano;004044;Cartignano;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004045;Casalgrasso;004045;Casalgrasso;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004046;Castagnito;004046;Castagnito;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004047;Casteldelfino;004047;Casteldelfino;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004048;Castellar;004203;Saluzzo;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004049;Castelletto Stura;004049;Castelletto Stura;004;Cuneo;01;Piemonte
01;Piemonte;004;Cuneo;004050;Castelletto Uzzone;004050;Castelletto Uzzone;004;Cuneo;01;Piemonte
